"vague","grappe","s00q00","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q04__10","s00q04__11","s00q04__12","s00q04_autre","s00q05","s00q06"
2,498,8,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"ASSOCIATION DES JEUNES",35,2
2,498,7,2,51,0,0,0,0,0,0,0,0,0,0,1,0,,30,2
2,498,9,1,26,0,0,0,0,0,0,0,0,1,0,0,0,"ASSOCIATION DES JEUNES",26,3
2,498,2,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
1,499,4,1,55,0,0,0,0,0,0,0,0,0,0,0,1,,55,4
1,499,1,1,29,1,0,0,0,0,0,0,0,0,0,0,0,,29,1
1,499,6,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"Prèsident des jeunes",35,5
1,499,3,1,48,0,0,0,0,0,0,1,0,0,0,0,0,,40,1
1,499,2,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,2
1,499,5,1,43,0,0,1,0,0,0,0,0,0,0,0,0,,43,5
2,500,9,1,48,0,0,0,0,0,0,0,0,1,0,0,0,"IMAM",20,1
2,500,8,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,1
2,500,10,1,28,0,0,0,1,0,0,0,0,2,0,0,0,"REPRÉSENTANTE comité  de  santé",28,3
2,500,4,2,36,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTE des femme",36,1
2,500,2,2,55,0,0,0,0,0,0,0,0,1,0,0,0,"présidente  groupements",40,1
2,500,6,1,47,0,1,0,0,0,0,0,0,0,0,0,0,,25,1
2,500,11,2,32,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTE des femme",32,1
2,500,5,1,30,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTANT association des jeunes",30,2
2,500,1,1,68,1,0,0,0,0,0,0,0,0,0,0,0,,68,1
2,500,3,2,52,0,0,0,0,0,0,0,0,1,0,0,0,"PRÉSIDENTE  GROUPEMENT",35,1
2,500,7,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
1,501,7,2,57,0,1,0,0,0,0,0,0,0,0,0,0,,57,1
1,501,4,1,23,0,0,0,0,0,0,0,0,1,0,0,0,"Reprèsentant des jeunes",23,4
1,501,3,1,56,0,0,0,0,0,0,0,0,0,1,0,0,,56,3
1,501,9,2,42,0,1,0,0,0,0,0,0,0,0,0,0,,42,2
1,501,6,2,23,0,0,0,0,0,0,0,0,1,0,0,0,"commerçante",23,3
1,501,2,1,59,0,0,0,0,0,0,0,0,1,0,0,0,"Prèsident parents d'èleves",59,2
1,501,5,2,64,0,0,0,0,0,0,0,0,0,0,1,0,,64,2
1,501,8,2,49,0,1,0,0,0,0,0,0,0,0,0,0,,49,3
1,501,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,,25,2
2,502,1,1,60,1,0,0,0,0,0,0,0,0,0,0,0,,60,2
2,502,6,2,27,0,0,0,0,0,0,0,0,1,0,0,0,"PRÉSIDENTE GROUPEMENT",6,2
2,502,7,1,39,0,1,0,0,0,0,0,0,0,0,0,0,,30,1
2,502,9,2,32,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTE ASSOCIATION DES FEMME",19,1
2,502,2,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
2,502,3,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,45,1
2,502,8,2,30,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTE  ASSOCIATION  DES  FEMMES",10,1
2,502,4,2,33,0,0,0,0,0,0,0,0,1,0,0,0,"RELAI COMMUNAUTAIRE",15,3
2,502,5,1,42,0,1,0,0,0,0,0,0,0,0,0,0,,42,1
1,503,1,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,1
1,503,3,2,40,0,0,0,0,0,0,0,0,0,0,1,0,,14,2
1,503,2,1,47,0,0,0,0,0,0,0,0,0,1,0,0,,47,4
1,503,4,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,60,1
1,503,5,1,31,0,0,1,0,0,0,0,0,0,0,0,0,,31,3
2,504,8,1,50,0,0,0,0,0,0,0,0,0,1,0,0,,50,1
2,504,3,1,55,1,0,0,0,0,0,0,0,0,0,0,0,,55,2
2,504,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,1
2,504,5,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,504,14,2,48,0,0,0,0,0,0,0,0,1,0,0,0,"Prèsidente GIE",30,1
2,504,6,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
2,504,9,1,32,0,0,0,0,0,0,0,0,1,0,0,0,"Responsable des jeunes",32,3
2,504,16,1,70,0,0,0,0,0,0,0,1,0,0,0,0,,70,1
2,504,13,2,57,0,0,0,0,0,0,0,0,0,0,1,0,,40,1
2,504,15,2,23,0,0,0,0,0,0,0,0,0,1,0,0,,5,1
2,504,12,1,40,0,0,0,0,0,0,0,0,0,1,0,0,,40,2
2,504,2,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,65,1
2,504,7,1,47,0,0,0,0,0,0,0,0,0,1,0,0,,47,1
2,504,10,1,31,0,0,0,0,0,0,0,0,0,1,0,0,,31,2
2,504,4,1,38,1,0,2,0,0,0,0,0,0,0,0,0,,38,5
1,505,8,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
1,505,7,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,1
1,505,6,1,51,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
1,505,5,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
1,505,4,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,1
1,505,3,1,55,0,0,0,0,0,0,0,0,1,0,0,0,"responsable politique",55,1
1,505,2,1,60,0,0,0,0,0,0,0,0,1,0,0,0,"muezzin",60,1
1,505,1,1,53,0,0,0,0,0,0,0,0,1,0,0,0,"muezzin",53,1
2,506,8,1,57,0,1,0,0,0,0,0,0,0,0,0,0,,57,1
2,506,6,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,1
2,506,2,1,55,0,0,0,0,0,0,1,0,0,0,0,0,,55,1
2,506,3,1,27,0,0,0,0,0,0,0,0,1,0,0,0,"Reprèsentant des jeunes",27,2
2,506,4,2,52,0,0,0,0,0,0,0,0,0,0,1,0,,40,1
2,506,7,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
2,506,5,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
2,506,1,1,77,1,0,0,0,0,0,0,0,0,0,0,0,,77,1
1,507,3,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,36,1
1,507,4,2,43,0,0,0,0,0,0,0,0,0,0,1,0,,43,1
1,507,1,1,57,1,0,0,0,0,0,0,0,0,0,0,0,,57,1
1,507,2,1,35,0,0,0,0,0,0,0,0,1,0,0,0,"representant imam",25,1
1,508,4,1,53,0,1,0,0,0,0,0,0,0,0,0,0,,53,3
1,508,1,1,41,1,0,0,0,0,0,0,0,0,0,0,0,,41,2
1,508,3,1,64,0,0,0,0,0,0,1,0,0,0,0,0,,64,1
1,508,2,2,60,0,0,0,0,0,0,0,0,0,1,0,0,,50,1
2,509,1,1,70,1,0,0,0,0,0,0,0,0,0,0,0,,38,1
2,509,4,2,40,0,0,0,0,0,0,0,0,1,0,0,0,"presidente  groupement féminin",20,1
2,509,6,1,40,0,0,0,0,0,0,0,0,0,0,0,1,,10,3
2,509,7,2,26,0,0,0,0,0,0,0,0,1,0,0,0,"trésorière  association  des parents d'élèves  APE",12,3
2,509,2,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,509,9,2,35,0,0,0,1,0,0,0,0,0,0,0,0,,18,3
2,509,5,1,26,0,0,0,0,0,0,0,0,1,0,0,0,"président ASC",26,4
2,509,8,1,65,0,0,1,0,0,0,0,0,0,0,0,0,,45,4
2,509,3,1,70,0,0,0,0,0,0,0,0,1,0,0,0,"imam",45,1
1,510,9,1,32,0,1,0,0,0,0,0,0,0,0,0,0,,16,5
1,510,4,1,37,0,1,0,0,0,0,0,0,0,0,0,0,,37,1
1,510,5,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
1,510,7,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,38,1
1,510,8,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,1
1,510,2,1,46,0,1,0,0,0,0,0,0,0,0,0,0,,46,4
1,510,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,,53,1
1,510,3,1,47,0,1,0,0,0,0,0,0,0,0,0,0,,47,2
1,510,6,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,1
2,511,6,2,43,0,0,0,0,0,0,0,0,1,0,0,0,"GROUPEMENT FÉMININ",25,2
2,511,1,2,70,1,0,0,0,0,0,0,0,0,0,0,0,,70,1
2,511,4,1,26,0,0,0,0,0,0,0,0,1,0,0,0,"ASSOCIATION DES  JEUNES",26,2
2,511,3,2,48,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
2,511,10,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,63,1
2,511,9,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,1
2,511,7,2,35,0,0,0,0,0,0,0,0,0,0,1,0,,20,2
2,511,2,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
2,511,11,2,38,0,0,0,0,0,0,0,0,1,0,0,0,"GROUPEMENT FÉMININ",22,2
2,511,5,1,28,0,0,0,0,0,0,0,0,1,0,0,0,"ASSOCIATION DES JEUNES",28,3
2,511,12,2,52,0,0,0,0,0,0,0,0,1,0,0,0,"GROUPEMENT FÉMININ",30,2
2,511,8,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
1,512,12,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,36,1
1,512,7,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,45,1
1,512,9,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,71,1
1,512,13,2,60,0,1,0,0,0,0,0,0,0,0,2,0,,45,1
1,512,5,1,62,0,1,0,0,0,0,0,0,2,0,0,0,"president parent deleves du village",62,1
1,512,3,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
1,512,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,1
1,512,4,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,59,1
1,512,11,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,40,1
1,512,15,1,28,0,0,0,0,0,0,0,0,1,0,0,0,"represente les jeunes",28,1
1,512,2,1,40,0,1,0,0,0,0,0,0,2,0,0,0,"president parent deleves en arabe dans la commune  et departement",40,1
1,512,8,1,58,0,1,0,0,0,0,0,0,0,0,0,0,,58,1
1,512,6,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
1,512,14,2,49,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
1,512,10,2,72,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
2,513,2,2,43,0,0,0,0,0,0,0,0,0,0,1,0,,30,4
2,513,1,1,56,1,0,0,0,0,0,0,0,0,0,0,0,,56,4
2,513,3,1,42,0,0,0,0,0,0,1,0,0,0,0,0,,42,3
1,514,4,1,56,0,1,0,0,0,0,0,0,0,0,0,0,,56,1
1,514,3,1,69,0,1,0,0,0,0,0,0,0,0,0,0,,69,1
1,514,1,1,57,1,0,0,0,0,0,0,0,0,0,0,0,,57,3
1,514,2,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,1
2,515,6,2,38,0,0,0,0,0,0,0,0,1,0,0,0,"commerçante",20,1
2,515,7,1,46,0,0,0,0,0,1,0,0,0,0,0,0,,18,1
2,515,2,1,55,0,0,0,0,0,0,0,0,1,0,0,0,"Agriculture",35,1
2,515,3,2,57,0,0,0,0,0,0,0,0,0,0,1,0,,57,1
2,515,1,1,46,1,0,0,0,0,0,0,0,0,0,0,0,,46,1
2,515,5,1,20,0,0,0,0,0,0,0,0,1,0,0,0,"èleve",20,4
2,515,4,2,43,0,0,0,0,0,0,0,0,0,1,0,0,,43,2
1,516,6,1,44,0,0,0,0,0,0,0,0,1,0,0,0,"conseiller municipal",44,4
1,516,2,1,35,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
1,516,5,1,74,0,1,0,0,0,0,0,0,0,0,0,0,,74,1
1,516,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,,66,1
1,516,3,1,49,0,0,0,0,0,0,0,0,1,0,0,0,"imam",49,1
1,516,4,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,1
2,517,10,2,35,0,0,0,0,0,0,0,0,0,1,0,0,,35,2
2,517,7,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
2,517,3,1,50,0,0,1,0,0,0,0,0,0,0,0,0,,50,4
2,517,6,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
2,517,4,1,72,0,1,0,0,0,0,0,0,0,0,0,0,,72,1
2,517,16,2,37,0,0,0,0,0,0,0,0,1,0,0,0,"Prèsidente GIE",37,2
2,517,5,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,71,1
2,517,11,2,25,0,0,0,0,0,0,0,0,0,1,0,0,,25,2
2,517,2,1,72,0,0,0,0,0,0,1,0,0,0,0,0,,72,1
2,517,1,1,82,1,0,0,0,0,0,0,0,0,0,0,0,,82,1
2,517,8,2,35,0,0,0,0,0,0,0,0,0,0,1,0,,35,1
2,517,13,1,24,0,0,0,0,1,0,0,0,0,0,0,0,,24,1
2,517,15,1,32,0,0,0,0,1,0,0,0,0,0,0,0,,32,1
2,517,12,1,32,0,0,0,0,1,0,0,0,0,0,0,0,,32,1
2,517,14,2,45,0,0,0,0,0,0,0,0,0,1,0,0,,45,2
1,518,5,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
1,518,4,1,58,0,0,0,0,0,0,0,0,1,0,0,0,"conseiller municipal",58,1
1,518,7,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
1,518,3,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
1,518,2,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,1
1,518,8,1,55,0,0,1,0,0,0,0,0,0,0,0,0,,55,4
1,518,6,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,1
1,518,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
2,519,9,2,42,0,0,0,0,0,0,0,0,0,0,1,0,,40,1
2,519,3,1,38,0,1,0,0,0,0,0,0,0,0,0,0,,37,1
2,519,5,1,28,0,0,0,0,0,0,0,0,0,1,0,0,,27,1
2,519,7,1,55,1,0,0,0,0,0,0,0,0,0,0,0,,25,1
2,519,8,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,1
2,519,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,,75,1
2,519,4,2,45,0,0,0,0,0,0,0,0,0,0,1,0,,45,1
2,519,2,1,57,0,1,0,0,0,0,0,0,0,0,0,0,,47,1
2,519,6,1,57,1,0,0,0,0,0,0,0,0,0,0,0,,50,1
1,520,5,1,44,0,1,0,0,0,0,0,0,0,0,0,0,,44,1
1,520,1,1,57,1,0,0,0,0,0,0,0,0,0,0,0,,57,1
1,520,6,1,40,0,1,0,0,0,0,0,0,2,0,0,0,"president jeunesse",40,1
1,520,3,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
1,520,4,1,35,0,1,0,0,0,0,0,0,0,0,0,0,,35,1
1,520,2,1,45,0,1,0,0,0,0,0,0,0,0,0,0,,45,1
2,521,12,2,55,0,0,0,0,0,0,0,0,0,0,1,0,,25,1
2,521,15,1,51,0,0,0,0,1,0,0,0,0,0,0,0,,51,1
2,521,13,2,49,0,1,0,0,0,0,0,0,0,0,0,0,,30,2
2,521,3,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,521,5,1,49,0,1,0,0,0,0,0,0,0,0,0,0,,49,1
2,521,1,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,65,1
2,521,4,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,62,1
2,521,8,2,57,0,0,0,0,0,0,0,0,1,0,0,0,"commercente",57,1
2,521,7,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,521,14,1,52,0,0,0,0,0,0,0,0,1,0,0,0,"agriculteur",50,1
2,521,6,1,51,0,0,0,0,0,1,0,0,0,0,0,0,,51,1
2,521,10,1,62,0,1,0,0,0,0,0,0,0,0,0,0,,62,1
2,521,9,2,62,0,0,0,0,0,0,0,0,1,0,0,0,"Présidente relais communautaire",62,1
2,521,2,1,80,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,521,11,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
1,522,5,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,48,1
1,522,4,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,70,1
1,522,3,1,48,0,0,0,0,0,0,0,0,0,0,0,1,,48,4
1,522,1,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,65,1
1,522,2,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
2,523,6,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,523,4,1,68,0,0,0,0,0,0,0,0,1,0,0,0,"conseiller departemental",68,2
2,523,3,2,65,0,0,0,0,0,0,0,0,0,0,1,0,,65,2
2,523,2,1,67,0,0,0,0,0,0,1,0,0,0,0,0,,67,1
2,523,5,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,40,2
2,523,7,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"responsable de la jeunesse",42,3
2,523,8,1,45,0,0,0,0,0,0,0,0,1,0,0,0,"membre du conseil de quartier",45,5
2,523,1,1,67,1,0,0,0,0,0,0,0,0,0,0,0,,67,1
2,524,13,1,32,0,0,0,0,0,0,0,0,0,1,0,0,,32,1
2,524,2,1,58,0,0,0,0,0,0,0,0,1,0,0,0,"imam",58,1
2,524,10,1,71,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
2,524,12,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des jeunes",41,1
2,524,4,1,50,0,0,0,0,0,0,1,0,0,0,0,0,,50,1
2,524,3,1,48,0,0,0,0,0,0,0,0,1,0,0,0,"Serigne Daara",48,1
2,524,11,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,45,1
2,524,5,1,58,0,0,0,0,0,0,1,0,0,0,0,0,,58,1
2,524,6,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,1
2,524,14,1,42,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des jeunes",42,1
2,524,7,1,59,0,1,0,0,0,0,0,0,0,0,0,0,,30,1
2,524,1,1,60,1,0,0,0,0,0,0,0,0,0,0,0,,60,1
2,524,9,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,1
2,524,8,1,45,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des jeunes",45,1
1,525,6,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,52,1
1,525,1,2,70,1,0,0,0,0,0,0,0,0,0,0,0,,70,1
1,525,2,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,1
1,525,3,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,48,1
1,525,5,1,37,0,0,0,0,0,0,0,0,1,0,0,0,"representant du chef de village",37,1
1,525,4,1,68,0,1,0,0,0,0,0,0,0,0,0,0,,68,1
2,526,10,2,36,0,0,0,0,0,0,0,0,1,0,0,0,"sage femme",3,5
2,526,5,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
2,526,7,2,60,0,0,0,0,0,0,0,0,0,1,0,0,,40,1
2,526,11,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
2,526,6,1,58,0,1,0,0,0,0,0,0,0,0,0,0,,58,1
2,526,3,1,69,0,0,0,0,0,0,0,0,1,0,0,0,"conseiller municipal",69,1
2,526,2,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
2,526,4,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,48,1
2,526,9,1,53,0,1,0,0,0,0,0,0,0,0,0,0,,53,1
2,526,1,1,77,1,0,0,0,0,0,0,0,0,0,0,0,,77,1
2,526,8,1,43,0,0,0,0,0,0,0,0,1,0,0,0,"responsable des jeunes",43,1
1,527,2,1,76,0,1,0,0,0,0,0,0,0,0,0,0,,76,1
1,527,4,2,58,0,0,0,0,0,0,0,0,0,0,1,0,,58,3
1,527,5,2,49,0,0,0,0,0,0,0,0,1,0,0,0,"REPRÉSENTANT GROUPEMENT FEMININ",49,2
1,527,1,1,76,1,0,0,0,0,0,0,0,0,0,0,0,,76,2
1,527,3,1,46,0,0,0,0,0,0,1,0,0,0,0,0,,46,1
2,528,6,2,50,0,2,0,0,0,0,0,0,0,0,1,0,,25,3
2,528,1,1,70,1,0,0,0,0,0,0,0,0,0,0,0,,70,3
2,528,2,2,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,3
2,528,7,2,40,0,0,0,0,0,0,0,0,0,1,2,0,,18,3
2,528,5,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,40,3
2,528,3,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,45,3
2,528,4,1,48,0,1,2,0,0,0,0,0,0,0,0,0,,20,4
1,529,7,2,50,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",50,1
1,529,4,1,41,0,0,0,0,0,0,0,0,1,0,0,0,"trésorier ASC",41,3
1,529,1,1,71,1,0,0,0,0,0,0,0,0,0,0,0,,71,2
1,529,14,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,2
1,529,10,2,46,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",46,2
1,529,12,1,48,0,1,0,0,0,0,0,0,0,0,0,0,,48,2
1,529,3,2,44,0,0,0,0,0,0,0,0,0,0,1,0,,44,2
1,529,5,2,34,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",34,2
1,529,11,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,64,3
1,529,8,2,54,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",54,1
1,529,2,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,70,1
1,529,15,1,73,0,1,0,0,0,0,0,0,0,0,0,0,,73,3
1,529,6,2,58,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",58,1
1,529,13,1,49,0,1,0,0,0,0,0,0,0,0,0,0,,49,3
1,529,9,2,56,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",56,2
2,530,5,1,52,0,1,0,0,0,0,0,0,0,0,0,0,,28,2
2,530,7,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,60,2
2,530,2,1,55,0,1,0,0,0,0,0,0,0,0,0,0,,55,3
2,530,4,1,61,0,1,0,0,0,0,0,0,0,0,0,0,,61,1
2,530,1,1,68,1,0,0,0,0,0,0,0,0,0,0,0,,60,3
2,530,6,2,45,0,1,0,0,0,0,0,0,0,0,2,0,,45,2
2,530,3,1,45,0,1,0,0,0,0,0,0,0,2,0,0,,40,3
1,531,10,1,80,0,1,0,0,0,0,0,0,0,0,0,0,,80,1
1,531,8,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
1,531,5,2,69,0,0,0,0,0,0,0,0,0,0,1,0,,69,1
1,531,11,1,31,0,0,0,0,0,0,0,0,1,0,0,0,"représentant des jeunes",31,4
1,531,2,1,54,0,1,0,0,0,0,0,0,0,0,0,0,,54,1
1,531,6,2,60,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant d'un groupement féminin",60,1
1,531,7,1,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,1
1,531,9,1,73,0,1,0,0,0,0,0,0,2,0,0,0,"président de la fédération des handicapés de kédougou",73,2
1,531,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,,55,2
1,531,3,1,64,0,1,0,0,0,0,0,0,0,0,0,0,,64,1
1,531,4,1,66,0,1,0,0,0,0,0,0,0,0,0,0,,66,1
2,532,5,2,49,0,1,0,0,0,0,0,0,0,0,0,0,,35,2
2,532,2,1,56,0,1,0,0,0,0,0,0,0,0,0,0,,56,3
2,532,6,2,40,0,1,0,0,0,0,0,0,0,0,2,0,,25,2
2,532,1,1,62,1,0,0,0,0,0,0,0,0,0,0,0,,60,2
2,532,4,1,46,0,1,0,0,0,0,0,0,0,0,0,0,,30,2
2,532,7,1,33,0,1,0,0,0,0,0,0,0,0,0,0,,33,3
2,532,3,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,1
1,533,5,1,81,0,1,0,0,0,0,0,0,0,0,0,0,,81,2
1,533,3,2,67,0,1,0,0,0,0,0,0,0,0,0,0,,67,2
1,533,6,2,51,0,0,0,0,0,0,0,0,1,0,0,0,"Représentant du groupement feminin",51,2
1,533,8,1,51,0,0,1,0,0,0,0,0,0,0,0,0,,51,5
1,533,7,1,39,0,0,1,0,0,0,0,0,0,0,0,0,,39,5
1,533,1,1,60,1,0,0,0,0,0,0,0,0,0,0,0,,60,2
1,533,9,1,63,0,1,0,0,0,0,0,0,0,0,0,0,,63,2
1,533,2,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,65,2
1,533,4,1,53,0,1,0,0,0,0,0,0,0,0,0,0,,53,2
2,534,3,2,58,0,1,0,0,0,0,0,0,0,0,0,0,,40,2
2,534,6,1,35,0,1,0,0,0,0,0,0,0,0,0,0,,1,1
2,534,7,1,28,0,1,0,0,0,0,0,0,0,0,0,0,,20,3
2,534,4,1,33,0,1,0,2,0,0,0,0,0,0,0,0,,33,3
2,534,5,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,50,2
2,534,1,1,65,1,0,0,0,0,0,0,0,0,0,0,0,,65,2
2,534,9,2,46,0,1,0,0,0,0,0,0,0,0,0,0,,20,2
2,534,2,1,50,0,1,0,0,0,0,0,0,0,0,0,0,,33,3
2,534,8,1,44,0,1,0,0,0,0,0,0,0,0,0,0,,12,1
1,535,6,1,75,0,1,0,0,0,0,0,0,0,0,0,0,,43,1
1,535,1,1,53,1,0,0,0,0,0,0,0,0,0,0,0,,40,2
1,535,4,1,50,0,0,0,0,0,0,0,0,1,0,0,0,"adjoint",27,2
1,535,5,1,65,0,0,0,0,0,0,1,0,0,0,0,0,,34,1
1,535,3,2,35,0,0,0,0,0,0,0,0,0,0,1,0,,21,3
1,535,8,2,54,0,0,0,0,0,0,0,0,0,0,1,0,,43,2
1,535,9,1,65,0,1,0,0,0,0,0,0,0,0,0,0,,4,1
1,535,2,2,54,0,0,0,0,0,0,0,0,1,0,0,0,"presidente GIE",54,2
1,535,7,1,70,0,1,0,0,0,0,0,0,0,0,0,0,,36,2
2,536,5,1,40,0,1,0,0,0,0,0,0,0,0,0,0,,20,3
2,536,3,1,33,0,0,0,0,0,0,0,0,0,1,0,0,,20,3
2,536,1,1,60,1,0,0,0,0,0,0,0,0,0,0,0,,20,2
2,536,2,2,40,0,1,0,0,0,0,0,0,0,0,2,0,,18,3
2,536,6,2,26,0,0,0,0,0,0,0,0,0,1,0,0,,20,3
2,536,7,1,60,0,1,0,0,0,0,0,0,0,0,0,0,,50,2
2,536,4,2,56,0,1,0,0,0,0,0,0,0,0,0,0,,30,2
1,537,8,2,48,0,1,0,0,0,0,0,0,0,0,0,0,,14,1
1,537,9,1,73,1,0,0,0,0,0,2,0,0,0,0,0,,38,1
1,537,4,2,63,0,0,0,0,0,0,0,0,1,0,0,0,"pdt ASSOCIATION femme",17,2
